order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,gross_margin,estimated_cost,gross_profit,low_margin_flag,source
O116995,C12502,P231038,Home,18.98,0.0,1,COD,2024-09-08,5,West,No,18.98,3.82,1.49,64,Male,18.98,1.49,18.697198,0.2828020000000002,True,csv_kaggle
O116996,C13819,P215948,Beauty,9.17,0.1,1,Credit Card,2024-12-31,5,South,No,8.25,4.79,-1.08,62,Male,8.25,-1.08,8.3391,-0.08910000000000018,True,csv_kaggle
O116998,C10979,P210236,Electronics,103.01,0.0,1,Debit Card,2025-06-14,5,South,No,103.01,7.35,5.01,57,Male,103.01,5.01,97.849199,5.160801000000006,True,csv_kaggle
O117000,C14834,P225016,Electronics,98.63,0.0,1,UPI,2025-07-12,4,North,No,98.63,7.12,4.72,26,Female,98.63,4.72,93.97466399999999,4.6553360000000055,True,csv_kaggle
O117003,C12280,P235230,Beauty,4.5,0.0,2,COD,2023-10-28,5,East,No,9.0,3.26,0.79,38,Female,9.0,0.79,8.9289,0.0710999999999995,True,csv_kaggle
O117004,C15897,P237891,Grocery,31.09,0.0,2,Wallet,2023-11-09,4,Central,No,62.18,6.04,-1.07,50,Male,62.18,-1.07,62.84532599999999,-0.6653259999999932,True,csv_kaggle
O117005,C17765,P229621,Sports,25.1,0.0,1,Credit Card,2025-05-10,6,Central,No,25.1,5.51,2.02,36,Female,25.1,2.02,24.59298,0.5070200000000007,True,csv_kaggle
O117006,C17167,P204178,Beauty,15.4,0.05,1,Debit Card,2025-09-01,5,South,No,14.63,5.26,1.32,27,Female,14.63,1.32,14.436884000000001,0.19311599999999984,True,csv_kaggle
O117009,C14576,P214828,Beauty,6.58,0.2,2,COD,2025-06-16,5,East,No,10.53,4.01,0.73,25,Male,10.53,0.73,10.453130999999999,0.0768690000000003,True,csv_kaggle
O117013,C10972,P229018,Fashion,26.4,0.0,1,COD,2025-05-16,6,East,No,26.4,3.84,5.4,31,Male,26.4,5.4,24.974399999999996,1.4256000000000029,True,csv_kaggle
O117014,C11626,P231376,Toys,13.07,0.1,1,Credit Card,2024-08-28,6,East,Yes,11.76,1.8,2.9,53,Other,11.76,2.9,11.41896,0.34103999999999957,True,csv_kaggle
O117015,C10703,P243962,Toys,10.46,0.0,3,UPI,2024-07-26,4,South,No,31.38,6.6,5.95,23,Male,31.38,5.95,29.51289,1.8671100000000003,True,csv_kaggle
O117016,C16478,P205916,Fashion,8.2,0.1,1,UPI,2025-06-21,5,East,No,7.38,3.71,-1.13,21,Female,7.38,-1.13,7.463394000000001,-0.08339400000000108,True,csv_kaggle
O117017,C16229,P204546,Fashion,7.78,0.0,1,Credit Card,2025-02-23,9,South,Yes,7.78,2.44,0.28,37,Male,7.78,0.28,7.758216,0.021784000000000248,True,csv_kaggle
O117018,C16877,P215361,Grocery,19.86,0.0,1,COD,2024-03-01,4,West,Yes,19.86,3.41,-1.82,68,Female,19.86,-1.82,20.221452,-0.3614519999999999,True,csv_kaggle
O117019,C10874,P203359,Toys,8.59,0.0,1,Debit Card,2024-07-18,5,North,No,8.59,4.48,-1.04,24,Female,8.59,-1.04,8.679336,-0.08933599999999942,True,csv_kaggle
O117020,C15543,P212134,Toys,15.13,0.1,1,COD,2025-09-05,5,South,No,13.62,3.92,1.53,61,Male,13.62,1.53,13.411614,0.20838599999999907,True,csv_kaggle
O117022,C13809,P229625,Home,12.35,0.0,1,Credit Card,2023-10-06,4,Central,No,12.35,5.5,-2.04,47,Female,12.35,-2.04,12.601939999999999,-0.2519399999999994,True,csv_kaggle
O117027,C10559,P233957,Grocery,1.91,0.0,1,Wallet,2023-12-01,4,West,Yes,1.91,3.09,-2.94,34,Female,1.91,-2.94,1.9661540000000002,-0.05615400000000026,True,csv_kaggle
O117028,C10116,P231092,Home,32.5,0.0,1,Credit Card,2025-01-10,5,East,No,32.5,5.51,3.59,48,Male,32.5,3.59,31.33325,1.1667500000000004,True,csv_kaggle
O117029,C17906,P233420,Sports,13.39,0.0,1,UPI,2023-10-21,5,West,No,13.39,2.61,1.41,35,Female,13.39,1.41,13.201201000000001,0.1887989999999995,True,csv_kaggle
O117030,C14969,P200982,Grocery,3.89,0.0,1,PayPal,2025-02-08,5,West,No,3.89,1.13,-0.82,44,Female,3.89,-0.82,3.921898,-0.03189799999999998,True,csv_kaggle
O117031,C17058,P233343,Fashion,16.74,0.0,1,Credit Card,2024-10-03,4,South,No,16.74,6.05,-0.19,21,Male,16.74,-0.19,16.771805999999998,-0.03180599999999956,True,csv_kaggle
O117032,C15063,P208524,Electronics,80.61,0.1,1,Credit Card,2024-01-04,5,South,No,72.55,5.65,3.06,62,Female,72.55,3.06,70.32997,2.220029999999994,True,csv_kaggle
O117034,C15664,P206753,Grocery,49.58,0.1,1,Credit Card,2024-06-30,5,South,No,44.62,5.79,-2.22,65,Female,44.62,-2.22,45.610564,-0.9905639999999991,True,csv_kaggle
O117036,C10508,P243133,Home,39.94,0.0,1,Debit Card,2023-09-14,5,South,No,39.94,7.31,3.87,29,Female,39.94,3.87,38.394322,1.5456779999999952,True,csv_kaggle
O117037,C16107,P231900,Toys,32.05,0.05,1,Debit Card,2024-09-21,4,North,No,30.45,6.1,6.08,57,Male,30.45,6.08,28.59864,1.8513599999999997,True,csv_kaggle
O117040,C13928,P217439,Beauty,18.49,0.05,1,Wallet,2025-06-28,3,North,No,17.57,3.98,3.93,61,Female,17.57,3.93,16.879499,0.6905010000000011,True,csv_kaggle
O117041,C15411,P238794,Toys,8.17,0.1,1,Debit Card,2024-09-18,5,East,No,7.35,3.48,-0.54,42,Female,7.35,-0.54,7.38969,-0.039690000000000225,True,csv_kaggle
O117044,C10916,P248148,Home,56.37,0.0,1,UPI,2025-02-04,6,West,No,56.37,8.03,7.75,28,Female,56.37,7.75,52.001324999999994,4.368675000000003,True,csv_kaggle
O117045,C12945,P203595,Electronics,132.5,0.1,1,PayPal,2024-12-30,3,North,No,119.25,7.2,7.11,44,Female,119.25,7.11,110.771325,8.478674999999996,True,csv_kaggle
O117048,C11760,P218707,Home,12.76,0.2,1,Debit Card,2025-08-08,3,North,No,10.21,2.97,-0.11,42,Male,10.21,-0.11,10.221231000000001,-0.011231000000000435,True,csv_kaggle
O117052,C17691,P213766,Home,17.16,0.0,1,UPI,2023-10-01,3,North,No,17.16,4.58,0.22,31,Male,17.16,0.22,17.122248,0.03775200000000112,True,csv_kaggle
O117053,C10818,P201153,Fashion,7.81,0.1,1,COD,2024-06-15,4,South,Yes,7.03,3.21,-0.75,67,Female,7.03,-0.75,7.082725000000001,-0.05272500000000058,True,csv_kaggle
O117054,C12168,P216660,Toys,8.26,0.05,1,UPI,2025-07-24,5,West,No,7.85,4.39,-1.25,27,Other,7.85,-1.25,7.948124999999999,-0.09812499999999957,True,csv_kaggle
O117057,C13735,P224907,Toys,3.42,0.0,1,UPI,2025-06-03,6,West,No,3.42,1.22,0.15,42,Female,3.42,0.15,3.41487,0.005129999999999857,True,csv_kaggle
O117059,C13065,P211243,Toys,12.58,0.2,1,COD,2025-04-12,5,West,No,10.06,3.36,0.66,29,Female,10.06,0.66,9.993604,0.06639600000000101,True,csv_kaggle
O117061,C10906,P243367,Electronics,117.33,0.3,1,Wallet,2025-07-19,3,North,No,82.13,7.83,2.03,28,Male,82.13,2.03,80.462761,1.667238999999995,True,csv_kaggle
O117062,C14108,P219586,Sports,55.36,0.0,1,Credit Card,2025-04-29,4,North,No,55.36,7.19,9.42,22,Female,55.36,9.42,50.145087999999994,5.214912000000005,True,csv_kaggle
O117067,C13527,P220673,Toys,2.98,0.05,1,Debit Card,2024-10-02,3,Central,No,2.83,0.74,0.39,39,Female,2.83,0.39,2.818963,0.011036999999999964,True,csv_kaggle
O117068,C14543,P203589,Home,23.73,0.1,2,Debit Card,2024-08-14,5,North,No,42.71,5.07,6.89,24,Male,42.71,6.89,39.767281000000004,2.9427189999999968,True,csv_kaggle
O117069,C11811,P249007,Grocery,21.57,0.0,3,Credit Card,2023-11-28,5,West,No,64.71,6.39,-1.21,19,Female,64.71,-1.21,65.49299099999999,-0.7829909999999956,True,csv_kaggle
O117070,C13911,P236409,Beauty,22.53,0.05,1,Debit Card,2023-10-20,3,North,No,21.4,2.77,6.86,51,Female,21.4,6.86,19.93196,1.4680399999999985,True,csv_kaggle
O117071,C10840,P240104,Home,39.22,0.0,1,Credit Card,2024-09-01,6,East,No,39.22,5.8,5.18,63,Female,39.22,5.18,37.188404,2.0315960000000004,True,csv_kaggle
O117073,C14685,P221492,Grocery,46.37,0.0,1,Credit Card,2025-07-26,4,Central,No,46.37,6.85,-3.14,46,Male,46.37,-3.14,47.826018000000005,-1.4560180000000074,True,csv_kaggle
O117074,C17963,P247310,Fashion,10.38,0.1,1,Debit Card,2024-03-02,3,Central,No,9.34,2.19,1.08,47,Male,9.34,1.08,9.239128,0.10087200000000074,True,csv_kaggle
O117078,C14615,P229864,Grocery,23.19,0.05,1,COD,2025-03-09,5,East,No,22.03,5.44,-3.68,53,Male,22.03,-3.68,22.840704,-0.8107039999999976,True,csv_kaggle
O117082,C10987,P220987,Toys,4.99,0.2,1,Debit Card,2024-12-10,6,South,No,3.99,1.28,0.32,66,Male,3.99,0.32,3.9772320000000003,0.01276799999999989,True,csv_kaggle
O117085,C16445,P208652,Home,54.11,0.2,1,Wallet,2025-04-23,6,North,No,43.29,6.39,5.73,36,Female,43.29,5.73,40.809483,2.480516999999999,True,csv_kaggle
O117088,C11665,P239565,Sports,36.86,0.1,1,Wallet,2023-11-04,3,North,No,33.17,3.94,6.01,25,Female,33.17,6.01,31.176483,1.9935170000000006,True,csv_kaggle
O117089,C17740,P231036,Fashion,12.86,0.0,1,Debit Card,2024-03-09,4,West,No,12.86,4.57,-0.07,57,Male,12.86,-0.07,12.869001999999998,-0.009001999999998844,True,csv_kaggle
O117090,C11138,P239362,Toys,10.85,0.0,1,UPI,2024-12-15,5,West,No,10.85,4.01,0.33,54,Female,10.85,0.33,10.814195,0.035804999999999865,True,csv_kaggle
O117096,C16082,P203764,Electronics,72.58,0.0,1,UPI,2024-09-14,4,North,No,72.58,8.87,-0.16,53,Male,72.58,-0.16,72.696128,-0.11612800000000334,True,csv_kaggle
O117097,C14420,P224937,Grocery,14.93,0.05,1,COD,2024-01-22,5,East,No,14.18,3.37,-2.24,60,Male,14.18,-2.24,14.497632,-0.3176319999999997,True,csv_kaggle
O117098,C14674,P233224,Grocery,30.72,0.0,1,PayPal,2025-06-22,4,North,No,30.72,5.92,-3.46,48,Male,30.72,-3.46,31.782911999999996,-1.0629119999999972,True,csv_kaggle
O117100,C17342,P228800,Beauty,32.67,0.0,1,PayPal,2023-11-14,5,North,No,32.67,5.74,8.96,27,Male,32.67,8.96,29.742768,2.927232,True,csv_kaggle
O117101,C12898,P235878,Grocery,20.87,0.2,2,UPI,2024-03-10,5,South,No,33.39,4.32,-1.65,63,Male,33.39,-1.65,33.940934999999996,-0.5509349999999955,True,csv_kaggle
O117102,C15633,P237675,Toys,14.39,0.0,1,PayPal,2025-09-10,4,South,No,14.39,4.82,0.94,20,Female,14.39,0.94,14.254734000000001,0.13526599999999966,True,csv_kaggle
O117103,C13243,P204968,Electronics,143.41,0.0,1,UPI,2024-03-10,6,West,No,143.41,7.33,9.88,26,Female,143.41,9.88,129.241092,14.168907999999988,True,csv_kaggle
O117108,C16477,P204083,Sports,24.05,0.0,2,COD,2024-11-14,5,West,No,48.1,4.69,9.74,48,Male,48.1,9.74,43.41506,4.6849400000000045,True,csv_kaggle
O117110,C14570,P201231,Electronics,119.1,0.0,1,Debit Card,2024-07-06,5,North,Yes,119.1,7.26,7.03,51,Female,119.1,7.03,110.72726999999999,8.372730000000004,True,csv_kaggle
O117111,C15173,P233344,Toys,5.32,0.0,1,Debit Card,2025-05-28,5,Central,No,5.32,2.31,-0.18,51,Male,5.32,-0.18,5.329576,-0.009576000000000029,True,csv_kaggle
O117112,C15577,P200240,Toys,31.91,0.05,1,PayPal,2024-09-26,4,Central,No,30.31,3.98,8.14,35,Female,30.31,8.14,27.842765999999997,2.4672340000000013,True,csv_kaggle
O117113,C15698,P210830,Beauty,19.08,0.05,1,Debit Card,2024-07-31,4,South,No,18.13,5.49,2.67,31,Male,18.13,2.67,17.645929,0.48407100000000014,True,csv_kaggle
O117114,C15539,P248215,Sports,19.35,0.05,1,COD,2024-07-28,4,West,No,18.38,3.47,2.04,67,Male,18.38,2.04,18.005048,0.3749520000000004,True,csv_kaggle
O117117,C14798,P226617,Fashion,16.74,0.0,1,PayPal,2024-04-22,4,West,No,16.74,4.5,1.36,52,Male,16.74,1.36,16.512335999999998,0.22766400000000075,True,csv_kaggle
O117119,C10981,P249522,Grocery,12.89,0.1,2,Credit Card,2024-11-18,5,West,No,23.2,4.64,-2.78,69,Male,23.2,-2.78,23.84496,-0.6449600000000011,True,csv_kaggle
O117120,C15423,P226728,Toys,6.38,0.0,3,Wallet,2025-07-10,3,North,No,19.14,3.86,3.8,40,Male,19.14,3.8,18.412679999999998,0.7273200000000024,True,csv_kaggle
O117123,C14317,P240924,Grocery,4.43,0.0,1,UPI,2023-10-05,4,North,No,4.43,1.97,-1.62,60,Other,4.43,-1.62,4.501766,-0.07176600000000022,True,csv_kaggle
O117124,C11556,P226071,Beauty,17.5,0.15,1,PayPal,2025-03-08,3,North,No,14.88,3.55,3.15,56,Female,14.88,3.15,14.411280000000001,0.46871999999999936,True,csv_kaggle
O117126,C14443,P227513,Electronics,92.4,0.1,1,Debit Card,2024-12-13,5,East,No,83.16,6.4,3.58,37,Male,83.16,3.58,80.18287199999999,2.9771280000000075,True,csv_kaggle
O117128,C14984,P218839,Fashion,44.67,0.1,1,Credit Card,2024-11-02,3,Central,No,40.2,4.88,9.19,25,Female,40.2,9.19,36.50562,3.6943800000000024,True,csv_kaggle
O117129,C13955,P219830,Beauty,5.26,0.05,1,Debit Card,2024-11-12,4,North,No,5.0,1.53,0.72,44,Female,5.0,0.72,4.964,0.03599999999999959,True,csv_kaggle
O117130,C10921,P242365,Beauty,4.21,0.0,1,Credit Card,2023-09-13,4,Central,No,4.21,2.64,-0.75,22,Female,4.21,-0.75,4.241575,-0.03157500000000013,True,csv_kaggle
O117132,C16805,P237579,Beauty,16.95,0.05,1,Debit Card,2024-10-14,6,West,No,16.1,4.91,2.34,46,Female,16.1,2.34,15.723260000000002,0.37673999999999985,True,csv_kaggle
O117133,C10404,P207827,Beauty,8.11,0.0,2,COD,2025-05-26,3,Central,No,16.22,4.48,2.82,56,Male,16.22,2.82,15.762595999999998,0.45740400000000037,True,csv_kaggle
O117136,C14684,P226088,Fashion,20.5,0.05,1,PayPal,2025-06-14,7,East,No,19.47,5.13,1.68,27,Female,19.47,1.68,19.142903999999998,0.32709600000000094,True,csv_kaggle
O117137,C11620,P240574,Home,24.06,0.0,1,Credit Card,2023-12-29,4,West,No,24.06,4.57,2.17,29,Female,24.06,2.17,23.537898,0.5221020000000003,True,csv_kaggle
O117140,C13118,P217192,Sports,30.53,0.15,1,PayPal,2025-02-16,5,North,No,25.95,3.5,4.28,58,Female,25.95,4.28,24.83934,1.1106599999999993,True,csv_kaggle
O117143,C16630,P231352,Home,14.58,0.0,2,Wallet,2024-11-08,4,West,No,29.16,4.5,3.66,42,Male,29.16,3.66,28.092744,1.0672560000000004,True,csv_kaggle
O117145,C10565,P238703,Home,59.15,0.0,1,UPI,2024-09-16,5,North,Yes,59.15,7.49,9.07,50,Female,59.15,9.07,53.785095,5.364905,True,csv_kaggle
O117146,C17509,P220614,Sports,24.29,0.0,2,COD,2024-08-15,5,East,No,48.58,7.24,7.33,51,Other,48.58,7.33,45.019085999999994,3.560914000000004,True,csv_kaggle
O117149,C17670,P217066,Grocery,11.41,0.0,1,Wallet,2024-06-03,3,North,No,11.41,1.87,-0.96,29,Female,11.41,-0.96,11.519536,-0.1095360000000003,True,csv_kaggle
O117152,C17311,P200753,Toys,2.28,0.1,1,COD,2024-01-12,9,East,No,2.05,2.81,-1.99,41,Female,2.05,-1.99,2.090795,-0.04079500000000014,True,csv_kaggle
O117157,C14327,P221050,Fashion,18.08,0.0,1,PayPal,2025-06-17,5,Central,No,18.08,4.88,1.45,50,Female,18.08,1.45,17.81784,0.26215999999999795,True,csv_kaggle
O117161,C17017,P248925,Grocery,2.18,0.0,1,Credit Card,2024-08-27,6,North,No,2.18,0.0,0.17,45,Female,2.18,0.17,2.176294,0.003706000000000209,True,csv_kaggle
O117162,C11245,P242886,Toys,16.89,0.2,1,Debit Card,2025-08-07,5,East,No,13.51,4.88,0.52,25,Male,13.51,0.52,13.439748,0.07025199999999998,True,csv_kaggle
O117163,C10051,P213875,Grocery,39.04,0.05,1,UPI,2025-03-14,5,North,No,37.09,6.21,-3.24,54,Male,37.09,-3.24,38.291716,-1.2017159999999976,True,csv_kaggle
O117164,C12163,P235195,Toys,5.32,0.0,1,Credit Card,2024-06-23,7,North,No,5.32,4.05,-1.92,36,Male,5.32,-1.92,5.422144000000001,-0.1021440000000009,True,csv_kaggle
O117165,C10537,P224740,Grocery,5.24,0.0,1,UPI,2023-12-07,4,West,No,5.24,1.78,-1.36,38,Female,5.24,-1.36,5.311264,-0.07126400000000022,True,csv_kaggle
O117166,C17732,P214150,Home,41.45,0.0,1,UPI,2024-09-26,7,South,No,41.45,6.14,5.47,22,Male,41.45,5.47,39.182685000000006,2.2673149999999964,True,csv_kaggle
O117168,C15138,P249121,Fashion,20.04,0.0,1,UPI,2024-03-12,4,North,No,20.04,6.86,0.15,37,Male,20.04,0.15,20.00994,0.030059999999998865,True,csv_kaggle
O117169,C10814,P223291,Beauty,6.16,0.1,1,UPI,2024-01-30,6,East,No,5.54,3.3,-0.81,23,Female,5.54,-0.81,5.584874,-0.04487400000000008,True,csv_kaggle
O117177,C13810,P209392,Grocery,3.52,0.15,1,Credit Card,2025-09-06,4,North,No,2.99,2.47,-2.23,67,Male,2.99,-2.23,3.056677,-0.06667699999999988,True,csv_kaggle
O117178,C10863,P237936,Grocery,42.7,0.05,1,PayPal,2025-06-10,6,East,No,40.56,5.94,-2.7,45,Male,40.56,-2.7,41.65512,-1.0951199999999943,True,csv_kaggle
O117180,C14356,P203281,Grocery,3.77,0.0,1,Debit Card,2023-09-17,6,East,No,3.77,2.53,-2.23,31,Male,3.77,-2.23,3.854071,-0.08407099999999978,True,csv_kaggle
O117181,C11551,P246839,Grocery,13.94,0.05,1,Credit Card,2024-11-30,4,West,No,13.24,4.54,-3.48,33,Male,13.24,-3.48,13.700752,-0.4607519999999994,True,csv_kaggle
O117183,C12207,P237722,Toys,10.87,0.0,1,Debit Card,2025-04-30,7,West,No,10.87,4.89,-0.54,67,Female,10.87,-0.54,10.928698,-0.05869800000000147,True,csv_kaggle
O117185,C10761,P236491,Grocery,11.13,0.0,1,Debit Card,2025-05-09,5,South,No,11.13,3.49,-2.6,54,Male,11.13,-2.6,11.41938,-0.2893799999999995,True,csv_kaggle
O117187,C11279,P247659,Grocery,7.5,0.1,1,Debit Card,2025-04-21,5,South,No,6.75,3.09,-2.55,47,Female,6.75,-2.55,6.922125,-0.1721250000000003,True,csv_kaggle
O117188,C14275,P212924,Home,12.65,0.05,1,PayPal,2025-08-27,4,North,No,12.02,5.1,-1.73,58,Female,12.02,-1.73,12.227946000000001,-0.20794600000000152,True,csv_kaggle
O117189,C16163,P216023,Toys,15.67,0.0,1,Credit Card,2024-08-25,8,West,No,15.67,4.57,1.7,22,Male,15.67,1.7,15.40361,0.26638999999999946,True,csv_kaggle
O117191,C14727,P228468,Home,19.09,0.0,1,Credit Card,2025-05-07,4,Central,No,19.09,3.78,1.57,46,Female,19.09,1.57,18.790287,0.29971300000000056,True,csv_kaggle
O117192,C17873,P228379,Grocery,28.36,0.2,1,COD,2025-04-28,4,North,No,22.69,4.03,-2.21,27,Female,22.69,-2.21,23.191449000000002,-0.5014490000000009,True,csv_kaggle
O117194,C13694,P237007,Toys,5.29,0.05,1,Credit Card,2025-05-24,4,Central,No,5.03,1.59,0.42,34,Female,5.03,0.42,5.0088740000000005,0.021125999999999756,True,csv_kaggle
O117196,C11536,P216664,Grocery,12.3,0.0,1,Credit Card,2023-10-13,4,Central,No,12.3,5.3,-4.32,34,Male,12.3,-4.32,12.83136,-0.5313599999999994,True,csv_kaggle
O117201,C11963,P219934,Toys,2.33,0.0,4,Credit Card,2024-01-20,6,West,No,9.32,2.73,1.0,54,Female,9.32,1.0,9.2268,0.0931999999999995,True,csv_kaggle
O117202,C17399,P249541,Fashion,5.72,0.0,2,Debit Card,2025-03-30,4,North,No,11.44,3.08,0.92,58,Male,11.44,0.92,11.334752,0.10524799999999956,True,csv_kaggle
O117204,C13435,P220251,Sports,47.07,0.05,1,COD,2024-03-09,5,Central,No,44.72,7.35,6.07,25,Female,44.72,6.07,42.005496,2.714503999999998,True,csv_kaggle
O117205,C14710,P220744,Beauty,21.97,0.15,1,PayPal,2024-10-20,6,West,No,18.67,3.26,5.14,55,Male,18.67,5.14,17.710362,0.9596380000000018,True,csv_kaggle
O117206,C10561,P202053,Sports,50.61,0.05,1,Debit Card,2024-01-26,4,West,No,48.08,7.31,7.11,61,Female,48.08,7.11,44.661512,3.4184879999999964,True,csv_kaggle
O117207,C12421,P237776,Grocery,28.72,0.0,2,Credit Card,2023-11-19,5,West,No,57.44,5.23,-0.63,42,Female,57.44,-0.63,57.801871999999996,-0.3618719999999982,True,csv_kaggle
O117208,C14717,P208359,Home,34.5,0.0,1,Credit Card,2024-05-20,4,Central,No,34.5,5.31,4.35,63,Female,34.5,4.35,32.99925,1.5007499999999965,True,csv_kaggle
O117209,C17623,P247458,Beauty,4.45,0.05,1,Debit Card,2025-06-13,4,South,No,4.23,2.83,-0.93,37,Other,4.23,-0.93,4.269339,-0.03933900000000001,True,csv_kaggle
O117211,C17187,P234934,Home,29.73,0.1,1,Credit Card,2024-01-12,5,West,No,26.76,4.21,3.28,62,Female,26.76,3.28,25.882272000000004,0.8777279999999976,True,csv_kaggle
O117213,C12061,P212461,Beauty,18.67,0.0,1,Credit Card,2024-09-24,6,West,No,18.67,4.16,4.24,51,Male,18.67,4.24,17.878392,0.7916080000000001,True,csv_kaggle
O117215,C11960,P249338,Toys,3.49,0.15,2,UPI,2024-10-17,7,West,No,5.93,2.6,-0.23,48,Female,5.93,-0.23,5.943638999999999,-0.013638999999999513,True,csv_kaggle
O117217,C15153,P245006,Fashion,20.92,0.0,1,Credit Card,2025-08-20,5,East,No,20.92,4.31,3.01,25,Female,20.92,3.01,20.290308,0.6296920000000021,True,csv_kaggle
O117219,C13279,P235413,Electronics,161.77,0.3,1,Debit Card,2024-12-11,5,West,No,113.24,6.41,7.18,25,Male,113.24,7.18,105.109368,8.130631999999991,True,csv_kaggle
O117221,C13270,P246064,Toys,37.33,0.15,1,Debit Card,2024-02-09,5,South,No,31.73,6.34,6.35,50,Female,31.73,6.35,29.715145,2.0148550000000007,True,csv_kaggle
O117226,C11101,P206703,Sports,31.1,0.0,1,Credit Card,2025-08-21,5,South,No,31.1,2.78,6.55,45,Female,31.1,6.55,29.06295,2.0370500000000007,True,csv_kaggle
O117227,C17339,P216611,Fashion,21.69,0.0,1,Debit Card,2025-04-13,3,North,No,21.69,5.69,1.9,28,Female,21.69,1.9,21.27789,0.412110000000002,True,csv_kaggle
O117229,C15664,P234904,Home,21.1,0.0,2,Credit Card,2024-05-07,4,North,No,42.2,6.4,5.42,34,Male,42.2,5.42,39.91276,2.287240000000004,True,csv_kaggle
O117230,C17979,P223695,Grocery,16.93,0.0,1,COD,2025-02-11,5,West,No,16.93,5.48,-4.13,69,Male,16.93,-4.13,17.629209,-0.6992089999999997,True,csv_kaggle
O117234,C15539,P202272,Toys,14.88,0.0,1,Debit Card,2024-04-06,3,Central,No,14.88,4.84,1.11,40,Female,14.88,1.11,14.714832000000001,0.16516799999999954,True,csv_kaggle
O117236,C11183,P203018,Beauty,7.15,0.0,1,Credit Card,2025-01-24,6,East,No,7.15,4.63,-1.41,31,Female,7.15,-1.41,7.250815,-0.10081499999999988,True,csv_kaggle
O117237,C14335,P212960,Toys,7.04,0.0,1,Credit Card,2025-03-17,6,East,No,7.04,4.56,-1.74,65,Male,7.04,-1.74,7.162496000000001,-0.12249600000000083,True,csv_kaggle
O117239,C11446,P234925,Grocery,4.57,0.05,1,Debit Card,2024-10-18,6,East,No,4.34,4.57,-4.22,26,Female,4.34,-4.22,4.523148,-0.1831480000000001,True,csv_kaggle
O117240,C16679,P218180,Beauty,8.99,0.1,1,UPI,2025-05-24,8,South,No,8.09,5.22,-1.58,35,Male,8.09,-1.58,8.217822,-0.1278220000000001,True,csv_kaggle
O117241,C11749,P219628,Home,13.04,0.0,3,Credit Card,2024-06-07,4,West,No,39.12,5.08,5.87,62,Male,39.12,5.87,36.823656,2.2963439999999977,True,csv_kaggle
O117242,C16213,P215870,Grocery,2.0,0.1,1,COD,2024-01-26,4,North,No,1.8,1.43,-1.29,19,Male,1.8,-1.29,1.8232199999999998,-0.023219999999999796,True,csv_kaggle
O117244,C16359,P234695,Sports,11.42,0.1,3,Credit Card,2025-03-29,5,South,No,30.83,5.17,4.08,26,Female,30.83,4.08,29.572136,1.2578639999999979,True,csv_kaggle
O117246,C17894,P213554,Home,20.79,0.0,1,COD,2025-04-01,5,North,No,20.79,4.75,1.07,27,Female,20.79,1.07,20.567546999999998,0.22245300000000157,True,csv_kaggle
O117248,C16949,P221585,Beauty,13.19,0.0,1,COD,2024-03-12,4,West,Yes,13.19,0.58,5.36,36,Male,13.19,5.36,12.483016,0.7069840000000003,True,csv_kaggle
O117251,C17370,P246622,Sports,37.84,0.0,1,Debit Card,2024-01-20,4,West,No,37.84,4.74,6.61,69,Other,37.84,6.61,35.338776,2.5012240000000006,True,csv_kaggle
O117252,C15407,P246083,Beauty,12.7,0.0,1,UPI,2024-07-03,4,West,No,12.7,3.07,2.64,30,Female,12.7,2.64,12.36472,0.33527999999999913,True,csv_kaggle
O117256,C11239,P226165,Toys,21.74,0.3,1,COD,2025-02-21,6,East,No,15.22,3.28,2.81,30,Male,15.22,2.81,14.792318,0.4276820000000008,True,csv_kaggle
O117259,C17039,P216479,Grocery,22.1,0.05,1,Debit Card,2024-12-16,5,North,No,21.0,5.88,-4.2,63,Female,21.0,-4.2,21.882,-0.8820000000000014,True,csv_kaggle
O117262,C14791,P217736,Fashion,21.79,0.0,2,UPI,2024-12-10,6,West,No,43.58,7.9,7.35,31,Female,43.58,7.35,40.37687,3.2031300000000016,True,csv_kaggle
O117265,C12365,P246862,Beauty,29.03,0.0,1,COD,2023-09-27,4,West,No,29.03,4.49,8.57,43,Female,29.03,8.57,26.542129000000003,2.4878709999999984,True,csv_kaggle
O117266,C17441,P227243,Grocery,13.29,0.0,1,Credit Card,2024-10-25,5,Central,No,13.29,7.26,-6.2,31,Male,13.29,-6.2,14.11398,-0.8239800000000006,True,csv_kaggle
O117267,C17550,P217214,Beauty,36.04,0.0,1,Debit Card,2024-02-04,4,North,No,36.04,6.25,9.97,26,Female,36.04,9.97,32.446812,3.593187999999998,True,csv_kaggle
O117271,C15622,P207937,Fashion,31.04,0.05,1,Debit Card,2025-08-14,4,North,No,29.49,3.72,6.6,21,Female,29.49,6.6,27.543659999999996,1.9463400000000028,True,csv_kaggle
O117272,C15964,P229703,Home,46.59,0.0,1,UPI,2023-09-24,4,Central,No,46.59,3.06,9.99,35,Male,46.59,9.99,41.935659,4.654341000000002,True,csv_kaggle
O117273,C10372,P245618,Fashion,29.63,0.05,1,UPI,2025-02-19,5,Central,No,28.15,4.5,5.35,23,Male,28.15,5.35,26.643974999999998,1.506025000000001,True,csv_kaggle
